,region,name,addr,phone,link
338,인천,동양안마지압원,인천 동구 송현로 11번길 10송현동,032-762-3766,http://www.anmawon.com/FindShop/Detail?shopId=032-0019&page=34
339,인천,두드림지압안마원,"인천광역시 남동구 장승로 94층 (만수동, 신비프라자)",032-464-7778,http://www.anmawon.com/FindShop/Detail?shopId=032-0061&page=34
340,인천,라임안마원,"인천광역시 서구 청라라임로 65 (청라1동, 라임타워)5층 502호",032-721-5453,http://www.anmawon.com/FindShop/Detail?shopId=032-0080&page=35
341,인천,라파안마원,인천 계양구 계양문화로 86306호(용종동),032-555-1522,http://www.anmawon.com/FindShop/Detail?shopId=032-0020&page=35
342,인천,랑안마원,인천 중구 우현로 78(인현동),032-764-0999,http://www.anmawon.com/FindShop/Detail?shopId=032-0021&page=35
343,인천,리앤드안마원,인천 부평구 경원대로 1367번길 182층(부평동),032-330-4400,http://www.anmawon.com/FindShop/Detail?shopId=032-0022&page=35
344,인천,바른자세안마원,인천 계양구 경명대로 11385층(계산동),032-545-8235,http://www.anmawon.com/FindShop/Detail?shopId=032-0024&page=35
345,인천,바른체형교정안마원,인천 미추홀구 경원대로 869 (주안동)르네상스타워 209호,032-227-7575,http://www.anmawon.com/FindShop/Detail?shopId=032-0079&page=35
346,인천,부평약손안마원,인천 부평구 부평대로 167번길 33(부평동),032)511-1600,http://www.anmawon.com/FindShop/Detail?shopId=032-0025&page=35
347,인천,산모라인,인천 계양구 양지로 7(동양동),010-9386-9111,http://www.anmawon.com/FindShop/Detail?shopId=032-0063&page=35
348,인천,상쾌한안마원,인천시 부평구 주부토로 33 4층,032-503-0177,http://www.anmawon.com/FindShop/Detail?shopId=032-0077&page=35
349,인천,새아침안마원,인천 남동구 장승남로 36(만수동),032-464-7475,http://www.anmawon.com/FindShop/Detail?shopId=032-0027&page=35
350,인천,석남약손안마원,인천 서구 가정로 3012층(석남동),032-577-7582,http://www.anmawon.com/FindShop/Detail?shopId=032-0028&page=36
351,인천,쉼터안마원,인천 미추홀구 경인남길102번길 107(용현동),032-442-6636,http://www.anmawon.com/FindShop/Detail?shopId=032-0071&page=36
352,인천,시각복지안마원,인천 미추홀구 경원대로 640번길 26-17관교동,032-426-8575,http://www.anmawon.com/FindShop/Detail?shopId=032-0006&page=36
353,인천,시원안마지압원,인천 강화군 강화읍 송악길6번길 20고려팰리스1창 B동102호,032-933-7535,http://www.anmawon.com/FindShop/Detail?shopId=032-0055&page=36
354,인천,신의손길안마원,인천 부평구 세월천로 23 2층 (청천동),032-502-5302,http://www.anmawon.com/FindShop/Detail?shopId=032-0069&page=36
355,인천,영종안마원,인천 중구 영종대로 100 204호(운서동 신성하우스빌),032-752-2080,http://www.anmawon.com/FindShop/Detail?shopId=032-0050&page=36
356,인천,오스마일안마원,인천 미추홀구 신기길 28(주안동),010-7349-1618,http://www.anmawon.com/FindShop/Detail?shopId=032-0060&page=36
357,인천,오케이지압안마원,인천 중구 제물량로 103신흥동 1가,032-777-7858,http://www.anmawon.com/FindShop/Detail?shopId=032-0056&page=36
358,인천,으뜸안마원,인천 미추홀구 주안로 219 2층(주안동),032-437-3375,http://www.anmawon.com/FindShop/Detail?shopId=032-0034&page=36
359,인천,인천해광안마센터,인천시 동구 송현로 145층(송현동),032-777-3288,http://www.anmawon.com/FindShop/Detail?shopId=032-0035&page=36
360,인천,장수지압안마원,인천 연수구 앵고개로 262501호(동춘동),032-815-7770,http://www.anmawon.com/FindShop/Detail?shopId=032-0036&page=37
361,인천,조은아침지압원,인천시 미추홀구 독배로 3802층(용현동),032-868-1444,http://www.anmawon.com/FindShop/Detail?shopId=032-0037&page=37
362,인천,참조은지압안마원,인천 부평구 경원대로 1264부평동,032-434-8484,http://www.anmawon.com/FindShop/Detail?shopId=032-0039&page=37
363,인천,참존안마원,"인천 서구 연희동 793-8, 미라클프라자 4층",032-566-5560,http://www.anmawon.com/FindShop/Detail?shopId=032-0044&page=37
364,인천,참존안마지압원,"인천 서구 청라에메랄드로102번길 8-22 4층(연희동,미라클프라자)",032-566-5560,http://www.anmawon.com/FindShop/Detail?shopId=032-0075&page=37
365,인천,청라약손안마원,"인천 서구 청라루비로 95204호(청라동, 경연프라자)",032-569-2999,http://www.anmawon.com/FindShop/Detail?shopId=032-0057&page=37
366,인천,한국국가대표안마원,인천 연수구 비류대로 2084층(옥련동),032-834-8575,http://www.anmawon.com/FindShop/Detail?shopId=032-0007&page=37
367,인천,해피안마원,인천 부평구 원길로 34 502호(청천동 중앙프라자),032-503-0191,http://www.anmawon.com/FindShop/Detail?shopId=032-0042&page=37
368,인천,휴안마토피아안마원,"인천 미추홀구 주안동 80-1, 현대아케이트 3층 7호",032)202-8575,http://www.anmawon.com/FindShop/Detail?shopId=032-0003&page=37
369,인천,힐링스토리,인천시 연수구 아트센터대로 107 커넬워크 302동(가을동),032-834-7675,http://www.anmawon.com/FindShop/Detail?shopId=032-0062&page=37
370,강원,강남안마원,강원도 원주시 명륜1동 26번지남부시장 2층,010-3369-6714,http://www.anmawon.com/FindShop/Detail?shopId=033-0015&page=38
371,강원,강릉보건안마원,강원도 강릉시 포남동 1147-145층,033-643-5510,http://www.anmawon.com/FindShop/Detail?shopId=033-0020&page=38
372,강원,강릉시민안마원,강원도 강릉시 경강로2113. 3층(임당동),010-4360-1144,http://www.anmawon.com/FindShop/Detail?shopId=033-0036&page=38
373,강원,건강물리침술원,강원도 홍천군 홍천읍 희망리 378-1,033-434-7012,http://www.anmawon.com/FindShop/Detail?shopId=033-0021&page=38
374,강원,건강안마시술원,강원 원주시 명륜동764 현대2차@상가 101호,010-4756-0090,http://www.anmawon.com/FindShop/Detail?shopId=033-0002&page=38
375,강원,광명시술원,강원도 춘천시 약사고개길 13. 블럭8-9호(1층),010-6388-5995,http://www.anmawon.com/FindShop/Detail?shopId=033-0037&page=38
376,강원,구민시술원,강원도 고성군 간성읍  간성로75 2층,010-7761-9857,http://www.anmawon.com/FindShop/Detail?shopId=033-0022&page=38
377,강원,권성길 서울안마원,강원도 원주시 학성동 남산로 180 대성빌딩 112호,033-735-1885,http://www.anmawon.com/FindShop/Detail?shopId=033-0016&page=38
378,강원,권재혁전통안마원,강원 원주시 단구동1584-2 동현빌딩 3층,010-5346-1122,http://www.anmawon.com/FindShop/Detail?shopId=033-0003&page=38
379,강원,기찬안마원,강원도 강릉시 옥가로 61. 1층,010-5367-4787,http://www.anmawon.com/FindShop/Detail?shopId=033-0038&page=38
380,강원,김영삼시술원,강원 춘천시 근화동711-10,010-8833-0303,http://www.anmawon.com/FindShop/Detail?shopId=033-0013&page=39
381,강원,다나시술원,강원 속초시 중앙로 406 2층(장사동 새마을 금고 옆),010-6381-0155,http://www.anmawon.com/FindShop/Detail?shopId=033-0004&page=39
382,강원,대린안마원,강원도 강릉시 주문진읍 해안로 1808,033-662-2020,http://www.anmawon.com/FindShop/Detail?shopId=033-0024&page=39
383,강원,대명안마원,강원도 삼척시 대학로 17-19. 1층,033-541-8588,http://www.anmawon.com/FindShop/Detail?shopId=033-0025&page=39
384,강원,더드림안마원,강원도 원주시 서원대로408. 광장빌딩 505호,033-764-1536,http://www.anmawon.com/FindShop/Detail?shopId=033-0017&page=39
385,강원,덕산지압원,강원도 강릉시 포남동 1170-5,033-653-8917,http://www.anmawon.com/FindShop/Detail?shopId=033-0026&page=39
386,강원,동명안마침술원,강원도 인제군 서화면 천도리 629-10,033-462-1113,http://www.anmawon.com/FindShop/Detail?shopId=033-0027&page=39
387,강원,드림안마원,강원도 원주시 원일로 19.(원동)1층,010-7243-4000,http://www.anmawon.com/FindShop/Detail?shopId=033-0035&page=39
388,강원,라파참안마원,강원도 횡성군 횡성읍 616-5,033-345-8889,http://www.anmawon.com/FindShop/Detail?shopId=033-0018&page=39
389,강원,마음가득안마원,강원도 춘천시 춘천로312. 4층,033-252-6619,http://www.anmawon.com/FindShop/Detail?shopId=033-0039&page=39
390,강원,명안마원,강원 원주시 중앙동자유시장 지하 나-7,010-9092-5272,http://www.anmawon.com/FindShop/Detail?shopId=033-0006&page=40
391,강원,베데스다안마원,강원도 원주시 금불4길 32,010-4247-7740,http://www.anmawon.com/FindShop/Detail?shopId=033-0023&page=40
392,강원,송화지압안마원,강원도 홍천군 홍천읍 연봉 중앙로 90-1,033-433-8575 010-8822-3535,http://www.anmawon.com/FindShop/Detail?shopId=033-0030&page=40
393,강원,수기근통안마원,강원도 속초시 먹거리길 18. 2층,010-9603-9655,http://www.anmawon.com/FindShop/Detail?shopId=033-0040&page=40
394,강원,시원안마원,강원도 춘천시 석사동 768-3,033-263-7588  010-6254-7588,http://www.anmawon.com/FindShop/Detail?shopId=033-0028&page=40
395,강원,약손지압안마원,강원도 강릉시 포남동 1174-92층,010-2800-7575,http://www.anmawon.com/FindShop/Detail?shopId=033-0019&page=40
396,강원,오산시술원,강원도 홍천군 화촌면 굴운리 439,033-435-5286  010-6380-9936,http://www.anmawon.com/FindShop/Detail?shopId=033-0029&page=40
397,강원,오성안마원,강원도 횡성군 횡성읍 화성로3 (읍상리)2층,033-345-0975,http://www.anmawon.com/FindShop/Detail?shopId=033-0014&page=40
398,강원,오행침시술원,강원 인제군 기린면 기린로 47-1,033-461-5758 010-4780-5758,http://www.anmawon.com/FindShop/Detail?shopId=033-0032&page=40
399,강원,이승민건강지킴이,강원도 홍천군 홍천읍 희망로 67,033-432-1075,http://www.anmawon.com/FindShop/Detail?shopId=033-0031&page=40
400,강원,정다운안마원,강원 춘천시 온의동544,010-6373-0191 033-241-0325,http://www.anmawon.com/FindShop/Detail?shopId=033-0010&page=41
401,강원,중화한안마원,강원도 춘천시 옛경춘로 344 (칠전동),033-251-9989,http://www.anmawon.com/FindShop/Detail?shopId=033-0033&page=41
402,강원,참편한안마원,강원도 춘천시 충혼길 44 (온의동),033-255-7175,http://www.anmawon.com/FindShop/Detail?shopId=033-0042&page=41
403,강원,태백건강안마원,"강원도 태백시 황지로34-1,2층",033-553-6537,http://www.anmawon.com/FindShop/Detail?shopId=033-0034&page=41
404,강원,평화안마원,강원도 원주시 남원로 659-2. 106호,010-2000-1644,http://www.anmawon.com/FindShop/Detail?shopId=033-0041&page=41
405,강원,함수영건강지킴이,강원 춘천시 효자2동164-4,033-256-1382,http://www.anmawon.com/FindShop/Detail?shopId=033-0012&page=41
406,강원,활력안마원,강원도 춘천시 공지로 226. 3층,033-261-9675,http://www.anmawon.com/FindShop/Detail?shopId=033-0043&page=41
407,충남,강경안마원,충남 논산시 강경읍 황산리 149-1,041-745-6985,http://www.anmawon.com/FindShop/Detail?shopId=041-0025&page=41
408,충남,건강백세안마원,충남 서산시 시장6로 38서성빌딩 4층,041-644-9987,http://www.anmawon.com/FindShop/Detail?shopId=041-0008&page=41
409,충남,건강백세안마원,충남 서산시 시장6로 38 서성빌딩 4층,041-664-9987,http://www.anmawon.com/FindShop/Detail?shopId=041-0023&page=41
410,충남,건강보건안마원,충남 당진시 당진중앙2로 59-9,041)355-8808,http://www.anmawon.com/FindShop/Detail?shopId=041-0021&page=42
411,충남,건강안마원,충청남도 서천군 서천읍 서천로 19-2,010-3551-4146,http://www.anmawon.com/FindShop/Detail?shopId=041-0031&page=42
412,충남,건강이음안마원,청양군 청양읍 중앙로 13길 1,041-943-9439,http://www.anmawon.com/FindShop/Detail?shopId=041-0019&page=42
413,충남,건강이음안마원,충남 청양군 청양읍 읍내리중앙로 13길 1(읍내리 221-6),041)943-9439,http://www.anmawon.com/FindShop/Detail?shopId=02-0157&page=42
414,충남,김성기지압안마원,충남 천안시 동남구 봉명동42-19 2층,041-571-1180,http://www.anmawon.com/FindShop/Detail?shopId=041-0001&page=42
415,충남,논산건강 안마원,논산시 해월로 190-1 논산건강안마원 2층,041-733-7003,http://www.anmawon.com/FindShop/Detail?shopId=041-0022&page=42
416,충남,논산보건안마원,충남 논산시 계백로 1074번길 7-5,041-736-0210,http://www.anmawon.com/FindShop/Detail?shopId=041-0030&page=42
417,충남,몸사랑 안마센터,충남 천안시 서북구쌍용15길 5,041-577-5077,http://www.anmawon.com/FindShop/Detail?shopId=041-0010&page=42
418,충남,백석보건 안마센터,"충남 천안시 서북구 백석3로134 (백석동, 대건프라자)202호",041-568-0088,http://www.anmawon.com/FindShop/Detail?shopId=041-0012&page=42
419,충남,백화안마원,충남 태안군 태안읍 남문리149-14,041-675-5880,http://www.anmawon.com/FindShop/Detail?shopId=041-0018&page=42
420,충남,생활안마원,세종시 조치원읍 새내로88 3층,044-866-5480,http://www.anmawon.com/FindShop/Detail?shopId=041-0016&page=43
421,충남,서산약손건강안마원,충남 서산시 동문동(시장2로 32),041-663-9297,http://www.anmawon.com/FindShop/Detail?shopId=041-0014&page=43
422,충남,세종보건안마센터,세종특별자치시 조치원읍 장안로 3 (상리 136),044)868-3642,http://www.anmawon.com/FindShop/Detail?shopId=041-0020&page=43
423,충남,시원손안마원,충청남도 서산시 대산읍 구진로 15,"""010-6411-9869 041-666-1256",http://www.anmawon.com/FindShop/Detail?shopId=041-0026&page=43
424,충남,약손안마원,충남 아산시 권곡동540-10,041-911-7575,http://www.anmawon.com/FindShop/Detail?shopId=041-0005&page=43
425,충남,엄마안마원,충남 계룡시 엄사면 엄사리183-1,042-840-7364,http://www.anmawon.com/FindShop/Detail?shopId=041-0003&page=43
426,충남,에덴건강안마원,세종특별자치시 조치원읍 새내10길 59,"""044-864-2754 010-9898-2754""",http://www.anmawon.com/FindShop/Detail?shopId=041-0027&page=43
427,충남,일등보건안마원,충남 당진시 당진중앙3로 723층 303호,041-357-3962,http://www.anmawon.com/FindShop/Detail?shopId=041-0007&page=43
428,충남,장수안마원,아산시 충무로 40 온양빌딩2층 202호 (온천동),041-549-7975,http://www.anmawon.com/FindShop/Detail?shopId=041-0024&page=43
429,충남,장수안마원,충남 아산시 청운로102번길 (온천동),041-549-7975,http://www.anmawon.com/FindShop/Detail?shopId=041-0004&page=43
430,충남,주민보건안마센터,충남 천안시 서북구 쌍용1동877-1 윌투빌딩 3층,041-            572-           9730,http://www.anmawon.com/FindShop/Detail?shopId=041-0002&page=44
431,충남,천수지압안마원,"세종특별자치시 보듬3로 100, 해피라움 1동 408호",044-865-6785,http://www.anmawon.com/FindShop/Detail?shopId=041-0017&page=44
432,충남,천안보건안마센터,"충남 천안시 서북구 성정동660-3(봉정로 221, 신세계빌딩 3층)",041-523-9988,http://www.anmawon.com/FindShop/Detail?shopId=041-0015&page=44
433,충남,최재민보건 지압안마원,충남 홍성군 홍성읍 의사로 52번길 17,041-632-7559,http://www.anmawon.com/FindShop/Detail?shopId=041-0011&page=44
434,충남,태안지압안마원,충청남도 태안군 태안읍 군청로 26,"010-2978-9921, 041-572-8852",http://www.anmawon.com/FindShop/Detail?shopId=041-0029&page=44
435,충남,한사랑안마원,충청남도 보령시 원동1길 30-9(대천동) 2층,"010-5159-5423, 041-932-1577",http://www.anmawon.com/FindShop/Detail?shopId=041-0028&page=44
436,충남,힐링안마원,충남 서산시 해미면 서문4길 35,041-688-7599,http://www.anmawon.com/FindShop/Detail?shopId=041-0009&page=44
437,대전,21세기지압안마원,"대전 서구 가장로 106, 해리상가 201-2호(가장동, 삼성래미안아파트)",042-524-3375,http://www.anmawon.com/FindShop/Detail?shopId=042-0008&page=44
438,대전,거북이안마지압원,"대전 서구 탄방로7번길 74, 2층 (탄방동)",042-482-6777,http://www.anmawon.com/FindShop/Detail?shopId=042-0001&page=44
439,대전,건강백세안마원,"대전 동구 동대전로 108, 2층(대동)",042-284-7080,http://www.anmawon.com/FindShop/Detail?shopId=042-0021&page=44
440,대전,건강지킴안마원,"대전 서구 도산로 342, 2층(용문동)",042-321-0202,http://www.anmawon.com/FindShop/Detail?shopId=042-0022&page=45
441,대전,건강한안마지압원,"대전 서구 둔산중로 20, 207호(탄방동,아르누보펠리스)",042-482-7913,http://www.anmawon.com/FindShop/Detail?shopId=042-0014&page=45
442,대전,고침안마원,"대전 서구 도마로 51, 101-2호 (변동,성암화인빌)",042-522-4008,http://www.anmawon.com/FindShop/Detail?shopId=042-0002&page=45
443,대전,근풀림안마원,"대전 중구 계룡로 876, 302호(오류동)",042-523-8589,http://www.anmawon.com/FindShop/Detail?shopId=042-0023&page=45
444,대전,길지압안마원,"대전 중구 대종로 669, 1층 (중촌동)",042-223-0690,http://www.anmawon.com/FindShop/Detail?shopId=042-0015&page=45
445,대전,다나안마원,"대전 동구 대전로 758, 201/202호 (원동, 뜰안채주상복합)",042-285-8575,http://www.anmawon.com/FindShop/Detail?shopId=042-0003&page=45
446,대전,달인침안마원,"대전 대덕구 오정로 1, 3층(오정동)",042-627-7975,http://www.anmawon.com/FindShop/Detail?shopId=042-0024&page=45
447,대전,라파지압안마원,"대전 서구 한밭대로 701, 208호 (월평동, 갤러리빌럭스)",042-488-8277,http://www.anmawon.com/FindShop/Detail?shopId=042-0009&page=45
448,대전,명심안마원,"대전 서구 정림로 55, 우성아파트 제상가동 209호 제2층 (정림동)",042-840-7753,http://www.anmawon.com/FindShop/Detail?shopId=042-0017&page=45
449,대전,명인안마원,"대전 서구 둔산로 230, 2층(둔산동)",042-472-5992,http://www.anmawon.com/FindShop/Detail?shopId=042-0025&page=45
450,대전,몸사랑안마원,"대전 서구 청사서로 26, 504호(월평동 미래빌딩)",042-471-9990,http://www.anmawon.com/FindShop/Detail?shopId=042-0026&page=46
451,대전,미소지압안마원,"대전 유성구 지족로 367, 501호(지족동)",042-472-7505,http://www.anmawon.com/FindShop/Detail?shopId=042-0011&page=46
452,대전,바로건강지압안마원,"대전 중구 서문로105번길 7, 4층(문화동)",042-331-7776,http://www.anmawon.com/FindShop/Detail?shopId=042-0027&page=46
453,대전,방승권안마원,"대전 동구 태전로 132-11, 105호(삼성동)",042-222-5805,http://www.anmawon.com/FindShop/Detail?shopId=042-0028&page=46
454,대전,보은통증지압안마원,"대전 동구 동산초교로 29,1층 (홍도동)",042-631-7374,http://www.anmawon.com/FindShop/Detail?shopId=042-0029&page=46
455,대전,산삼안마원,"대전 중구 보문로103번길 85, 2층(부사동)",042-252-3375,http://www.anmawon.com/FindShop/Detail?shopId=042-0019&page=46
456,대전,샬롬안마원,대전 동구 새울로 90 (용운동),042-286-0332,http://www.anmawon.com/FindShop/Detail?shopId=042-0030&page=46
457,대전,송경진안마원,"대전 서구 대덕대로 168번길 26, 301호(갈마동, 동원빌딩)",042-525-9675,http://www.anmawon.com/FindShop/Detail?shopId=042-0006&page=46
458,대전,시인안마지압원,"대전 서구 대덕대로162번길 15, 201호(갈마동)",042-525-9144,http://www.anmawon.com/FindShop/Detail?shopId=042-0031&page=46
459,대전,실로암지압안마원,대전 동구 흥룡로 60동부프라자 201-2호(가양동),010-7494-2450,http://www.anmawon.com/FindShop/Detail?shopId=042-0032&page=46
460,대전,안마이야기안마원,"대전 유성구 노은로 144, 504호(지족동 노은타운)",042-634-4254,http://www.anmawon.com/FindShop/Detail?shopId=042-0016&page=47
461,대전,약손지압안마원,"대전 서구 벌곡로 1285번길 120, 3층(가수원동, 봉예빌딩)",042-545-7259,http://www.anmawon.com/FindShop/Detail?shopId=042-0034&page=47
462,대전,어깨동무안마원,대전 유성구 학하동로 63번길 70(학하동),042-221-6284,http://www.anmawon.com/FindShop/Detail?shopId=042-0035&page=47
463,대전,와아!지압안마원,대전 대덕구 중리동로 56번길 24(중리동),042-321-7441,http://www.anmawon.com/FindShop/Detail?shopId=042-0036&page=47
464,대전,우리안마원,"대전 중구 중촌로40번길 24,1층 (중촌동)",010-8401-9930,http://www.anmawon.com/FindShop/Detail?shopId=042-0033&page=47
465,대전,유명지압안마원,"대전 중구 동서대로 1420, 2층 (선화동)",042-632-7979,http://www.anmawon.com/FindShop/Detail?shopId=042-0004&page=47
466,대전,이선생안마원,대전 서구 탄방로7번길 132 (탄방동),010-7158-3234,http://www.anmawon.com/FindShop/Detail?shopId=042-0037&page=47
467,대전,장대지압안마원,"대전 유성구 유성대로 780, 502호 (장대동)",042-822-8283,http://www.anmawon.com/FindShop/Detail?shopId=042-0007&page=47
468,대전,장수안마원,"대전 중구 계룡로 835, 2층 (용두동)",042-222-8575,http://www.anmawon.com/FindShop/Detail?shopId=042-0038&page=47
469,대전,정안마원,대전 서구 문정로 170번길 1542층(둔산동),010-2325-9675,http://www.anmawon.com/FindShop/Detail?shopId=042-0020&page=47
470,대전,참사랑안마원,"대전 중구 유천로102번길 10, 1층 (유천동)",010-5837-5114,http://www.anmawon.com/FindShop/Detail?shopId=042-0040&page=48
471,대전,천지인지압원,대전 대덕구 중리동로17번길 52(중리동),042-627-5353,http://www.anmawon.com/FindShop/Detail?shopId=042-0005&page=48
472,대전,침사랑안마지압원,대전 대덕구 계족산로43번길 14(중리동),042-636-5002,http://www.anmawon.com/FindShop/Detail?shopId=042-0018&page=48
473,대전,하늘약손안마원,대전 대덕구 계족로 521번길 34(중리동),010-3432-1157,http://www.anmawon.com/FindShop/Detail?shopId=042-0041&page=48
474,대전,힐링안마원,"대전 중구 동서대로 1388, 301호(목동 금호한사랑아파트)",042-223-0090,http://www.anmawon.com/FindShop/Detail?shopId=042-0042&page=48
475,충북,건강안마원,"충북 청주시 상당구산성로25번길 30, 2층",043-253-7596,http://www.anmawon.com/FindShop/Detail?shopId=043-0001&page=48
476,충북,건강중앙안마원,충북 제천시 중앙로1가 77중앙시장상가 제2층 제다동 15호,043-646-6258,http://www.anmawon.com/FindShop/Detail?shopId=043-0021&page=48
477,충북,금왕지압안마원,충북 음성군 금왕읍 금석로 53-2,043-878-0611,http://www.anmawon.com/FindShop/Detail?shopId=043-0029&page=48
478,충북,남대현안마원,충북 제천시 숭문로 14길 4-1,043-646-6777,http://www.anmawon.com/FindShop/Detail?shopId=043-0030&page=48
479,충북,다나으리,충북 충주시 용정3길 28,043-844-3938,http://www.anmawon.com/FindShop/Detail?shopId=043-0026&page=48
480,충북,단양보건안마센터,충북 단양군 단양읍 도전4길 20,043-422-0123,http://www.anmawon.com/FindShop/Detail?shopId=051-0093&page=49
481,충북,대한보건안마원,충북 제천시 내토로 481(화산동),043-645-1719,http://www.anmawon.com/FindShop/Detail?shopId=043-0031&page=49
482,충북,도솔안마원,충북 청주시 서원구청남로 1999,043-287-0626,http://www.anmawon.com/FindShop/Detail?shopId=043-0013&page=49
483,충북,반재도지압안마원,충북 청주시 상당구 월평로 161 112호,043-283-7975,http://www.anmawon.com/FindShop/Detail?shopId=043-0010&page=49
484,충북,보건바우처안마원,충북 보은군 보은읍 삼산리 143-11,043-542-8236,http://www.anmawon.com/FindShop/Detail?shopId=043-0025&page=49
485,충북,승록수기치료안마원,충북 청주시 흥덕구 강내면 청주역로 213-4,043-231-6267,http://www.anmawon.com/FindShop/Detail?shopId=043-0002&page=49
486,충북,약손경락지압마사지안마센터,충북 보은군 보은읍 삼산남로 23-2 상가,043-544-8875,http://www.anmawon.com/FindShop/Detail?shopId=043-0008&page=49
487,충북,약손안마원,충북 청주시 상당구무농정로 29,043-294-5233,http://www.anmawon.com/FindShop/Detail?shopId=043-0011&page=49
488,충북,어깨결림안마원,충북 청주시 서원구 원마루로14번길 10,043-294-7990,http://www.anmawon.com/FindShop/Detail?shopId=043-0014&page=49
489,충북,원지압안마원,충북 청주시 흥덕구풍년로 102,043-237-9666,http://www.anmawon.com/FindShop/Detail?shopId=043-0005&page=49
490,충북,윤수규안마원,충북 충주시 교현동 404-13,043-910-8275,http://www.anmawon.com/FindShop/Detail?shopId=043-0015&page=50
491,충북,정통안마원,충북 청주시 청원구 향군로 156,043-224-5830,http://www.anmawon.com/FindShop/Detail?shopId=043-0004&page=50
492,충북,제천보건안마센터,충북 청주시 청원구 향군로 133-1,043-651-8889,http://www.anmawon.com/FindShop/Detail?shopId=043-0020&page=50
493,충북,조병일시술원,충북 충주시 동량면 용교리 26-9,043-853-0915,http://www.anmawon.com/FindShop/Detail?shopId=043-0016&page=50
494,충북,참손길안마원,충북 청주시 상당구산성로112번길 24,043-293-4322,http://www.anmawon.com/FindShop/Detail?shopId=043-0012&page=50
495,충북,청주지압교정안마원,충북 청주시 상당구 산성로 11번길 16,043-257-6562,http://www.anmawon.com/FindShop/Detail?shopId=043-0032&page=50
496,충북,충북보건안마센터,충북 청주시 청원구 상리로8번길 43층,043-236-5544,http://www.anmawon.com/FindShop/Detail?shopId=043-0009&page=50
497,충북,타타타안마원,충북 충주시  천변로 221,043-853-1605,http://www.anmawon.com/FindShop/Detail?shopId=043-0017&page=50
498,충북,한국안마원,충북 청주시 흥덕구 운천동 1008(직지대로 743번길 28) 한국안마원,043-260-8966,http://www.anmawon.com/FindShop/Detail?shopId=043-0028&page=50
499,충북,한성웰빙안마원,충북 제천시 의림대로 33길 70덕일한마음상가 9동 107,043-644-7525,http://www.anmawon.com/FindShop/Detail?shopId=043-0018&page=50
500,충북,해광지압원,충북 청주시 청원구 향군로 133-1,043-225-0388,http://www.anmawon.com/FindShop/Detail?shopId=043-0033&page=51
501,충북,행복안마센터,충북 영동군 영동읍 중앙로1길 18-2,043-745-8850,http://www.anmawon.com/FindShop/Detail?shopId=043-0023&page=51
502,충북,훈이안마원,충북 제천시용두천로 154,010-2800-4282,http://www.anmawon.com/FindShop/Detail?shopId=043-0019&page=51
503,부산,가구거리 햇님안마원,"부산광역시 동구 중앙대로 460번길 32, 1층",051-632-6544,http://www.anmawon.com/FindShop/Detail?shopId=051-0146&page=51
504,부산,가람안마원,부산광역시 해운대구 해운대로 469번길 138  (우동),051-747-1771,http://www.anmawon.com/FindShop/Detail?shopId=051-0082&page=51
505,부산,가야지압안마원,부산광역시 부산진구 가야대로 510번길 84,051-991-4638,http://www.anmawon.com/FindShop/Detail?shopId=051-0144&page=51
506,부산,가온지압원,부산광역시 수영구 수영로 691-10,051-759-7577,http://www.anmawon.com/FindShop/Detail?shopId=051-0143&page=51
507,부산,가자장수힐링안마원,부산광역시 동구 조방로 39-11(범일동),051-635-7575,http://www.anmawon.com/FindShop/Detail?shopId=051-0094&page=51
508,부산,가장좋은날안마지압원,부산광역시 사하구 승학로 71번길 30당리푸르지오상가 110동 303호(당리동),051-205-7577,http://www.anmawon.com/FindShop/Detail?shopId=051-0095&page=51
509,부산,강남힐링지압안마원,부산광역시 부산진구 전포대로 300번길 20궁전스카이오피스텔 3층 301호,051-805-2816,http://www.anmawon.com/FindShop/Detail?shopId=051-0096&page=51
510,부산,강동근 안마원,부산광역시 사하구 낙동대로 352,051-529-7070,http://www.anmawon.com/FindShop/Detail?shopId=051-0058&page=52
511,부산,건강사랑지압안마원,부산광역시 동구 중앙대로 181(초량동),051-204-3312,http://www.anmawon.com/FindShop/Detail?shopId=051-0097&page=52
512,부산,건강안마지압원,부산광역시 부산진구 가야대로 761,051 711 6722,http://www.anmawon.com/FindShop/Detail?shopId=051-0140&page=52
513,부산,경주지압안마원,"부산광역시 동래구 사직동 74-43, 2층",010-3099-6662,http://www.anmawon.com/FindShop/Detail?shopId=051-0145&page=52
514,부산,광안건강안마원,부산광역시 수영구 광안로 7번길 8(광안동),051-728-1844,http://www.anmawon.com/FindShop/Detail?shopId=051-0098&page=52
515,부산,그린안마원,부산광역시 북구 백양대로 1022-1,051-3437579,http://www.anmawon.com/FindShop/Detail?shopId=051-0066&page=52
516,부산,금봉 안마원,부산광역시 부산진구 범일로 160  (범천동) 5층,051-636-3836,http://www.anmawon.com/FindShop/Detail?shopId=051-0070&page=52
517,부산,금정안마 지압원,부산 금정구 구서중앙로 15번길 9(2층),051) 582-9896~7,http://www.anmawon.com/FindShop/Detail?shopId=051-0064&page=52
518,부산,기장지압안마원,부산광역시 기장군 기장읍 대청로 22번길 19(기장읍),051-723-3631,http://www.anmawon.com/FindShop/Detail?shopId=051-0099&page=52
